"prime_award_disaster_emergency_fund_codes","prime_award_obligated_amount_funded_by_covid_19_supplementals","prime_award_awarding_sub_agency_code","prime_award_awarding_sub_agency_name","prime_award_awarding_office_code","prime_award_awarding_office_name","prime_award_funding_sub_agency_code","prime_award_funding_sub_agency_name","prime_award_funding_office_code","prime_award_funding_office_name","prime_awardee_dba_name","prime_awardee_parent_duns","prime_awardee_parent_name","prime_awardee_business_types","prime_award_primary_place_of_performance_city_name","prime_award_primary_place_of_performance_address_zip_code","prime_award_primary_place_of_performance_congressional_district","prime_award_project_title","subaward_fsrs_report_id","subaward_fsrs_report_year","subaward_fsrs_report_month","subaward_number","subaward_amount","subaward_action_date","subaward_action_date_fiscal_year","subawardee_duns","subawardee_name","subawardee_dba_name","subawardee_parent_duns","subawardee_parent_name","subawardee_address_line_1","subawardee_city_name","subawardee_state_code","subawardee_state_name","subawardee_zip_code","subawardee_congressional_district","subawardee_business_types","subaward_primary_place_of_performance_city_name","subaward_primary_place_of_performance_state_code","subaward_primary_place_of_performance_state_name","subaward_primary_place_of_performance_address_zip_code","subaward_primary_place_of_performance_congressional_district","subaward_description","subawardee_highly_compensated_officer_1_name","subawardee_highly_compensated_officer_1_amount","subawardee_highly_compensated_officer_2_name","subawardee_highly_compensated_officer_2_amount","subawardee_highly_compensated_officer_3_name","subawardee_highly_compensated_officer_3_amount","subawardee_highly_compensated_officer_4_name","subawardee_highly_compensated_officer_4_amount","subawardee_highly_compensated_officer_5_name","subawardee_highly_compensated_officer_5_amount","subaward_fsrs_report_last_modified_date"
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4202070438",2176384,2019-10-09,2020,"003087715","ALLIANT TECHSYSTEMS OPERATIONS LLC",NA,"967356127","NORTHROP GRUMMAN CORPORATION","210 STATE RTE 956","ROCKET CENTER","WV","West Virginia","267269219","01","For-Profit Organization,Manufacturer of Goods","ROCKET CENTER","WV","West Virginia","267269219","01","NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4202070438",2148728,2019-10-09,2020,"003087715","ALLIANT TECHSYSTEMS OPERATIONS LLC",NA,"967356127","NORTHROP GRUMMAN CORPORATION","210 STATE RTE 956","ROCKET CENTER","WV","West Virginia","267269219","01","For-Profit Organization,Manufacturer of Goods","ROCKET CENTER","WV","West Virginia","267269219","01","NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","8a060156205515e8ffdd6d97796735d6",2017,8,"4201562341",1997588,2017-08-11,2017,"139119536","AEROJET ROCKETDYNE, INC.",NA,"001316330","AEROJET ROCKETDYNE HOLDINGS, INC.","8050 PINEY BRANCH LN BLDG 450","BRISTOW","VA","Virginia","201361152","11","For-Profit Organization,Manufacturer of Goods","BRISTOW","VA","Virginia","201361152","11","Cost Plus Fixed Fee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-27 14:39:26
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","86b933b8e050b32580d08734acd6e4d8",2019,4,"4201865561",1942520,2018-11-30,2019,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-08 15:37:59
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201562341",1935479,2017-08-24,2017,"139119536","AEROJET ROCKETDYNE, INC.",NA,"001316330","AEROJET ROCKETDYNE HOLDINGS, INC.","7499 PINE STAKE RD","CULPEPER","VA","Virginia","227018963","07","For-Profit Organization,Manufacturer of Goods","CULPEPER","VA","Virginia","227018963","07","FinsWings&Boattails, NRE - Other, Pyrotechnic Fuses, Rocket Motors.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201562341",1935479,2017-08-24,2017,"139119536","AEROJET ROCKETDYNE, INC.",NA,"001316330","AEROJET ROCKETDYNE HOLDINGS, INC.","7499 PINE STAKE RD","CULPEPER","VA","Virginia","227018963","07","For-Profit Organization,Manufacturer of Goods","CULPEPER","VA","Virginia","227018963","07","FinsWings&Boattails, NRE - Other, Pyrotechnic Fuses, Rocket Motors.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"TUCSON",857566100,"02","AMS: ADV PROGRAMS","1ab3d0998d826d68ea2c956fb1bf989f",2017,5,"4201463579",1919219,2017-02-23,2017,"039119057","ENSIGN-BICKFORD AEROSPACE & DEFENSE COMPANY","EBA&D","058509654","ENSIGN-BICKFORD INDUSTRIES, INC.","640 HOPMEADOW ST","SIMSBURY","CT","Connecticut","060702420","05","Contracts and Grants,For-Profit Organization,Manufacturer of Goods","SIMSBURY","CT","Connecticut","060702420","05","Firm Fixed Price","Brendan M Walsh",477826,"Steven L Perkins",428276,"Daniel  Link",326637,"Gen O Defelice",301321,"Doug  Peterczak",255159,2017-06-29 19:58:55
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","13ffd69aa30a9e255129fa1ff785ecd6",2017,3,"4201464966",1511333,2017-02-24,2017,"062090931","TRI MODELS, INC.",NA,NA,NA,"5191 OCEANUS DR","HUNTINGTON BEACH","CA","California","926491026","46","Contracts and Grants,For-Profit Organization,Manufacturer of Goods","HUNTINGTON BEACH","CA","California","926491026","46","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-04-27 14:28:08
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBAX","AFRL RW","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","3113bab7e9e914995348650434b4ae6a",2019,3,"4201827072",1331612,2018-10-08,2019,"079975806","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC","PACIFIC SCIENTIFIC","080198742","Fortive Corporation","3601 UNION RD","HOLLISTER","CA","California","950239635","17","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","HOLLISTER","CA","California","950239635","17","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-02 20:24:02
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201837766",1147265,2018-11-01,2019,"080242612","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC",NA,"080198742","Fortive Corporation","7073 W WILLIS RD STE 5002","CHANDLER","AZ","Arizona","852265166","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265111","07","Explosive Cut Device, NRE - Engineering, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201837766",1147265,2018-11-01,2019,"080242612","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC",NA,"080198742","Fortive Corporation","7073 W WILLIS RD STE 5002","CHANDLER","AZ","Arizona","852265166","01","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265111","07","Explosive Cut Device, NRE - Engineering, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201827072",932473,2018-10-23,2019,"079975806","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC","PACIFIC SCIENTIFIC","080198742","Fortive Corporation","3601 UNION RD","HOLLISTER","CA","California","950239635","17","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","HOLLISTER","CA","California","950239635","17","Couplers, Gen Structural Assys, NRE - Other, Nuts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201827072",932473,2018-10-23,2019,"079975806","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC","PACIFIC SCIENTIFIC","080198742","Fortive Corporation","3601 UNION RD","HOLLISTER","CA","California","950239635","20","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","HOLLISTER","CA","California","950239635","20","Couplers, Gen Structural Assys, NRE - Other, Nuts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","03b2184d5343366bc2fc8a6d433924b3",2018,10,"4201691659",928445,2018-03-15,2018,"008975880","L3 TECHNOLOGIES, INC.","L-3 TELEMETRY & RF PRODUCTS","008898884","L3 TECHNOLOGIES, INC.","9020 BALBOA AVE","SAN DIEGO","CA","California","921231510","52","For-Profit Organization,Manufacturer of Goods","SAN DIEGO","CA","California","921233507","52","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-28 15:00:52
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201464966",926271,2017-03-02,2017,"062090931","TRI MODELS, INC.",NA,NA,NA,"5191 OCEANUS DR","HUNTINGTON BEACH","CA","California","926491026","48","For-Profit Organization,Manufacturer of Goods","HUNTINGTON BEACH","CA","California","926491026","48","EnvTestEq(Shock/etc), NRE - Engineering, Tech/Eng Services.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201464966",926271,2017-03-02,2017,"062090931","TRI MODELS, INC.",NA,NA,NA,"5191 OCEANUS DR","HUNTINGTON BEACH","CA","California","926491026","46","For-Profit Organization,Manufacturer of Goods","HUNTINGTON BEACH","CA","California","926491026","46","EnvTestEq(Shock/etc), NRE - Engineering, Tech/Eng Services.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS/RMS: NBI","7d49aa475ea0a5ae350c4e3158aa7e7a",2019,1,"4201865561",924640,2018-11-30,2019,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-22 14:16:15
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","86b933b8e050b32580d08734acd6e4d8",2019,4,"4201837766",900319,2018-10-23,2019,"080242612","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC",NA,"080198742","Fortive Corporation","7073 W WILLIS RD STE 5002","CHANDLER","AZ","Arizona","852265166","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265166","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-08 15:37:59
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201691659",893366,2018-10-03,2019,"008975880","L3 TECHNOLOGIES, INC.","L-3 TELEMETRY & RF PRODUCTS","004203337","L3HARRIS TECHNOLOGIES, INC.","9020 BALBOA AVE","SAN DIEGO","CA","California","921231510","52","For-Profit Organization,Manufacturer of Goods","SAN DIEGO","CA","California","921231510","52","Encoders, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201691659",893366,2018-10-03,2019,"008975880","L3 TECHNOLOGIES, INC.","L-3 TELEMETRY & RF PRODUCTS","004203337","L3HARRIS TECHNOLOGIES, INC.","9020 BALBOA AVE","SAN DIEGO","CA","California","921231510","52","For-Profit Organization,Manufacturer of Goods","SAN DIEGO","CA","California","921231510","52","Encoders, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"9763","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","S0305A","DCMA RAYTHEON TUCSON","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857569367,"03","AMS: ADV PROGRAMS","3f42e973b4518e391d9b610029bbbd7b",2019,5,"4201837766",891828,2018-10-23,2019,"080242612","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC",NA,"080198742","Fortive Corporation","7073 W WILLIS RD STE 5002","CHANDLER","AZ","Arizona","852265166","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265166","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06 16:36:56
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","e618b73244017dd5d391eb57ba5d995c",2018,5,"4201738996",853476,2018-05-22,2018,"612074369","TELETRONICS TECHNOLOGY CORPORATION",NA,"002013522","CURTISS-WRIGHT CORPORATION","15 TERRY DR","NEWTOWN","PA","Pennsylvania","189401830","08","For-Profit Organization,Manufacturer of Goods","NEWTOWN","PA","Pennsylvania","189401830","08","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-28 16:30:37
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201768552",784267,2018-08-13,2018,"832416932","DYNETICS TECHNICAL SOLUTIONS, INC.",NA,"611641312","LEIDOS HOLDINGS, INC.","1051 ENTERPRISE WAY","HUNTSVILLE","AL","Alabama","358062730","05","For-Profit Organization,Manufacturer of Goods","HUNTSVILLE","AL","Alabama","358062730","05","Fuselage, Gen Structural Assys, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201768552",784267,2018-08-13,2018,"832416932","DYNETICS TECHNICAL SOLUTIONS, INC.",NA,"611641312","LEIDOS HOLDINGS, INC.","1051 ENTERPRISE WAY","HUNTSVILLE","AL","Alabama","358062730","05","For-Profit Organization,Manufacturer of Goods","HUNTSVILLE","AL","Alabama","358062730","05","Fuselage, Gen Structural Assys, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS; AMS:AAWS","39c95e9cbd4021984f1fc6bed0c7ca0d",2017,2,"4201464966",754666,2017-02-24,2017,"062090931","TRI MODELS, INC.",NA,NA,NA,"5191 OCEANUS DR","HUNTINGTON BEACH","CA","California","926491026","46","Contracts and Grants,For-Profit Organization,Manufacturer of Goods","HUNTINGTON BEACH","CA","California","926491026","46","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-30 15:36:30
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS; AMS:AAWS","39c95e9cbd4021984f1fc6bed0c7ca0d",2017,2,"4201399909",712889,2016-10-27,2017,"803209782","ORBITAL SCIENCES CORPORATION","LAUNCH VEHICLES DIVISION","618705925","ORBITAL ATK, INC.","3380 S PRICE RD","CHANDLER","AZ","Arizona","852483534","06","For-Profit Organization","CHANDLER","AZ","Arizona","852483534","06","Cost Plus Fixed Fee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-30 15:36:30
