"prime_award_disaster_emergency_fund_codes","prime_award_obligated_amount_funded_by_covid_19_supplementals","prime_award_awarding_sub_agency_code","prime_award_awarding_sub_agency_name","prime_award_awarding_office_code","prime_award_awarding_office_name","prime_award_funding_sub_agency_code","prime_award_funding_sub_agency_name","prime_award_funding_office_code","prime_award_funding_office_name","prime_awardee_dba_name","prime_awardee_parent_duns","prime_awardee_parent_name","prime_awardee_business_types","prime_award_primary_place_of_performance_city_name","prime_award_primary_place_of_performance_address_zip_code","prime_award_primary_place_of_performance_congressional_district","prime_award_project_title","subaward_fsrs_report_id","subaward_fsrs_report_year","subaward_fsrs_report_month","subaward_number","subaward_amount","subaward_action_date","subaward_action_date_fiscal_year","subawardee_duns","subawardee_name","subawardee_dba_name","subawardee_parent_duns","subawardee_parent_name","subawardee_address_line_1","subawardee_city_name","subawardee_state_code","subawardee_state_name","subawardee_zip_code","subawardee_congressional_district","subawardee_business_types","subaward_primary_place_of_performance_city_name","subaward_primary_place_of_performance_state_code","subaward_primary_place_of_performance_state_name","subaward_primary_place_of_performance_address_zip_code","subaward_primary_place_of_performance_congressional_district","subaward_description","subawardee_highly_compensated_officer_1_name","subawardee_highly_compensated_officer_1_amount","subawardee_highly_compensated_officer_2_name","subawardee_highly_compensated_officer_2_amount","subawardee_highly_compensated_officer_3_name","subawardee_highly_compensated_officer_3_amount","subawardee_highly_compensated_officer_4_name","subawardee_highly_compensated_officer_4_amount","subawardee_highly_compensated_officer_5_name","subawardee_highly_compensated_officer_5_amount","subaward_fsrs_report_last_modified_date"
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201778973",209036,2018-07-26,2018,"364015917","HERLEY INDUSTRIES, INC.","ULTRA ELECTRONICS HERLEY","349084822","ULTRA ELECTRONICS HOLDINGS PLC","3061 INDUSTRY DR","LANCASTER","PA","Pennsylvania","176034025","16","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","LANCASTER","PA","Pennsylvania","176034025","16","NRE - Engineering, Receivers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201778973",209036,2018-07-26,2018,"364015917","HERLEY INDUSTRIES, INC.","ULTRA ELECTRONICS HERLEY","349084822","ULTRA ELECTRONICS HOLDINGS PLC","3061 INDUSTRY DR","LANCASTER","PA","Pennsylvania","176034025","16","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","LANCASTER","PA","Pennsylvania","176034025","16","NRE - Engineering, Receivers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","459d9460224b00f59a0d5c8b430fda5d",2018,7,"4201778973",209036,2018-07-25,2018,"364015917","HERLEY INDUSTRIES, INC.","ULTRA ELECTRONICS HERLEY","349084822","ULTRA ELECTRONICS HOLDINGS PLC","3061 INDUSTRY DR","LANCASTER","PA","Pennsylvania","176034025","16","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","LANCASTER","PA","Pennsylvania","176034025","16","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-29 14:49:02
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","8288f670d571716168cc410b943b5d04",2017,10,"4201594687",203064,2017-10-02,2018,"788104334","EAGLEPICHER TECHNOLOGIES, LLC",NA,"556869238","Vectra Co.","C & PORTER ST","JOPLIN","MO","Missouri","64802","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","JOPLIN","MO","Missouri","648020047","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-29 17:44:48
"N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations)",1105080.5,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","611afaf6f808e8b102b5dfe6824c8ca0",2020,9,"4202258633",199862,2020-09-18,2020,"780680976","ALLIANT TECHSYSTEMS OPERATIONS LLC",NA,"967356127","NORTHROP GRUMMAN CORPORATION","55 THIOKOL RD","ELKTON","MD","Maryland","219214755","01","For-Profit Organization,Manufacturer of Goods","ELKTON","MD","Maryland","219214755","01","NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-16 10:53:51
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4202122492",198546,2020-01-06,2020,"006820633","CAID INDUSTRIES, INC",NA,"200427748","Samuel, Son & Co., Limited","2275 E GANLEY RD","TUCSON","AZ","Arizona","857064550","07","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","TUCSON","AZ","Arizona","857064550","07","Metal Shp'g Containr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4202122492",198546,2020-01-06,2020,"006820633","CAID INDUSTRIES, INC",NA,"200427748","Samuel, Son & Co., Limited","2275 E GANLEY RD","TUCSON","AZ","Arizona","857064550","03","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","TUCSON","AZ","Arizona","857064550","03","Metal Shp'g Containr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
"N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations)",1105080.5,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4202258633",197547,2020-09-18,2020,"780680976","ALLIANT TECHSYSTEMS OPERATIONS LLC",NA,"967356127","NORTHROP GRUMMAN CORPORATION","55 THIOKOL RD","ELKTON","MD","Maryland","219214755","01","For-Profit Organization,Manufacturer of Goods","ELKTON","MD","Maryland","219214755","01","NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
"N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations)",1105080.5,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4202258633",197472,2020-09-18,2020,"780680976","ALLIANT TECHSYSTEMS OPERATIONS LLC",NA,"967356127","NORTHROP GRUMMAN CORPORATION","55 THIOKOL RD","ELKTON","MD","Maryland","219214755","01","For-Profit Organization,Manufacturer of Goods","ELKTON","MD","Maryland","219214755","01","NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","03b2184d5343366bc2fc8a6d433924b3",2018,10,"4201811956",194073,2018-09-16,2018,"080242612","PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC",NA,"080198742","Fortive Corporation","7073 W WILLIS RD STE 5002","CHANDLER","AZ","Arizona","852265166","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265166","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-28 15:00:52
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201983042",193949,2019-05-30,2019,"198722316","PORT ELECTRONICS CORPORATION",NA,NA,NA,"60 ISLAND ST STE 306","LAWRENCE","MA","Massachusetts","018401835","03","Economically Disadvantaged Women-Owned Small Business,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified Hub Zone Firm,Self-Certified Small Disadvantaged Business,Service Disabled Veteran Owned,Veteran Owned Business,Woman-Owned Business","LAWRENCE","MA","Massachusetts","018401835","03","Missile Antenna &Ped.","Louise J Elliott",694999,"Denise A Jones",411000,"Robert W Wentworth",330000,"Maureen D Confalone",235000,"Karilyn  Crompton",115296,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201983042",193949,2019-05-30,2019,"198722316","PORT ELECTRONICS CORPORATION",NA,NA,NA,"60 ISLAND ST STE 306","LAWRENCE","MA","Massachusetts","018401835","05","Economically Disadvantaged Women-Owned Small Business,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified Hub Zone Firm,Self-Certified Small Disadvantaged Business,Service Disabled Veteran Owned,Veteran Owned Business,Woman-Owned Business","LAWRENCE","MA","Massachusetts","018401835","05","Missile Antenna &Ped.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201649660",192480,2018-02-06,2018,"029351079","MEASUREMENT SPECIALTIES, INC.","TE Connectivity","485203835","TE Connectivity Ltd.","1000 LUCAS WAY","HAMPTON","VA","Virginia","236661573","03","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","HAMPTON","VA","Virginia","236661573","03","AlarmBuzzerSensor, EnvTestEq(Shock/etc).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201649660",192480,2018-02-06,2018,"029351079","MEASUREMENT SPECIALTIES, INC.","TE Connectivity","485203835","TE Connectivity Ltd.","1000 LUCAS WAY","HAMPTON","VA","Virginia","236661573","03","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","HAMPTON","VA","Virginia","236661573","03","AlarmBuzzerSensor, EnvTestEq(Shock/etc).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201727515",191588,2018-05-08,2018,"787085901","MORGAN ADVANCED CERAMICS, INC","M C","210207205","MORGAN ADVANCED MATERIALS PLC","2425 WHIPPLE RD","HAYWARD","CA","California","945447807","13","For-Profit Organization,Manufacturer of Goods","HAYWARD","CA","California","945447807","13","Missile Antenna &Ped, NRE - Engineering, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201727515",191588,2018-05-08,2018,"787085901","MORGAN ADVANCED CERAMICS, INC","M C","210207205","MORGAN ADVANCED MATERIALS PLC","2425 WHIPPLE RD","HAYWARD","CA","California","945447807","15","For-Profit Organization,Manufacturer of Goods","HAYWARD","CA","California","945447807","15","Missile Antenna &Ped, NRE - Engineering, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","7e300d5b9e9b4dca0d0fbe32d3a22138",2018,11,"4201865561 0 06-Dec-18 45102274",189839,2018-11-30,2019,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-14 17:39:50
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201594687",188342,2017-10-25,2018,"788104334","EAGLEPICHER TECHNOLOGIES, LLC",NA,"788104334","EAGLEPICHER TECHNOLOGIES, LLC","1215 WEST C ST","JOPLIN","MO","Missouri","648012816","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","JOPLIN","MO","Missouri","648012816","07","Iron Batteries.","Richard  Hunter",616240,"Kurt  Bruenning",580340,"Chris  Huntington",445621,"Jon  Bagrosky",361566,"George  Cintra",359373,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201594687",188342,2017-10-25,2018,"788104334","EAGLEPICHER TECHNOLOGIES, LLC",NA,"788104334","EAGLEPICHER TECHNOLOGIES, LLC","C & PORTER ST","JOPLIN","MO","Missouri","64801","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","Joplin","MO","Missouri","648012816","07","Iron Batteries.","Gordon  Walker",587565,"Gary  McCloskey",346736,"Ronald  Nowlin",331263,"George  Cintra",316761,"Scott  Kidd",300665,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","8288f670d571716168cc410b943b5d04",2017,10,"4201595920",186300,2017-10-03,2018,"009566167","MARVIN ENGINEERING CO., INC.","MARVIN GROUP, THE","009566167","MARVIN ENGINEERING CO., INC.","261 W BEACH AVE","INGLEWOOD","CA","California","903022904","35","For-Profit Organization,Manufacturer of Goods,S Corporation","INGLEWOOD","CA","California","903022904","35","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-29 17:44:48
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","09b96a0c1fbd9bd31c6a6769d605ed7f",2018,8,"4201768552",180147,2018-08-13,2018,"832416932","DYNETICS TECHNICAL SOLUTIONS, INC.",NA,"075458455","DYNETICS, INC.","1051 ENTERPRISE WAY","HUNTSVILLE","AL","Alabama","358062730","05","For-Profit Organization","HUNTSVILLE","AL","Alabama","358062730","05","Time & Material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-27 16:43:27
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201817042",178652,2018-09-24,2018,"831282715","SPARTRONICS LOGAN, LLC",NA,"117651592","Ems Holdco, Inc.","750 EAST 1600 N","NORTH LOGAN","UT","Utah","843414103","01","For-Profit Organization,S Corporation","NORTH LOGAN","UT","Utah","843414103","01","Custom CCA's, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","c5058a5fb384bb4dce6b6c8271869ac9",2018,9,"4201817042",178652,2018-09-24,2018,"831282715","INOVAR, INC.",NA,NA,NA,"750 EAST 1600 N","NORTH LOGAN","UT","Utah","84341","01","For-Profit Organization,S Corporation","LOGAN","UT","Utah","83128715","AL","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 16:52:49
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201817042",178652,2018-09-24,2018,"831282715","INOVAR, INC.",NA,NA,NA,"750 EAST 1600 N","NORTH LOGAN","UT","Utah","843414103","01","For-Profit Organization,S Corporation","NORTH LOGAN","UT","Utah","843414103","01","Custom CCA's, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201595920",175330,2017-10-18,2018,"009566167","MARVIN ENGINEERING CO., INC.","MARVIN GROUP, THE","009566167","MARVIN ENGINEERING CO., INC.","261 W BEACH AVE","INGLEWOOD","CA","California","903022904","43","For-Profit Organization,Manufacturer of Goods,S Corporation","INGLEWOOD","CA","California","903022904","43","Gen Structural Assys.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
