"prime_award_disaster_emergency_fund_codes","prime_award_obligated_amount_funded_by_covid_19_supplementals","prime_award_awarding_sub_agency_code","prime_award_awarding_sub_agency_name","prime_award_awarding_office_code","prime_award_awarding_office_name","prime_award_funding_sub_agency_code","prime_award_funding_sub_agency_name","prime_award_funding_office_code","prime_award_funding_office_name","prime_awardee_dba_name","prime_awardee_parent_duns","prime_awardee_parent_name","prime_awardee_business_types","prime_award_primary_place_of_performance_city_name","prime_award_primary_place_of_performance_address_zip_code","prime_award_primary_place_of_performance_congressional_district","prime_award_project_title","subaward_fsrs_report_id","subaward_fsrs_report_year","subaward_fsrs_report_month","subaward_number","subaward_amount","subaward_action_date","subaward_action_date_fiscal_year","subawardee_duns","subawardee_name","subawardee_dba_name","subawardee_parent_duns","subawardee_parent_name","subawardee_address_line_1","subawardee_city_name","subawardee_state_code","subawardee_state_name","subawardee_zip_code","subawardee_congressional_district","subawardee_business_types","subaward_primary_place_of_performance_city_name","subaward_primary_place_of_performance_state_code","subaward_primary_place_of_performance_state_name","subaward_primary_place_of_performance_address_zip_code","subaward_primary_place_of_performance_congressional_district","subaward_description","subawardee_highly_compensated_officer_1_name","subawardee_highly_compensated_officer_1_amount","subawardee_highly_compensated_officer_2_name","subawardee_highly_compensated_officer_2_amount","subawardee_highly_compensated_officer_3_name","subawardee_highly_compensated_officer_3_amount","subawardee_highly_compensated_officer_4_name","subawardee_highly_compensated_officer_4_amount","subawardee_highly_compensated_officer_5_name","subawardee_highly_compensated_officer_5_amount","subaward_fsrs_report_last_modified_date"
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201788379",88682,2018-08-09,2018,"623681124","ATK SPACE SYSTEMS INC.","SPACE COMPONENTS DIVISION","967356127","NORTHROP GRUMMAN CORPORATION","7130 MIRAMAR RD STE 100B","SAN DIEGO","CA","California","921212340","50","For-Profit Organization","SAN DIEGO","CA","California","921212340","50","Missile Antenna &Ped, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201788379",88682,2018-08-09,2018,"623681124","ATK SPACE SYSTEMS INC.","SPACE COMPONENTS DIVISION","967356127","NORTHROP GRUMMAN CORPORATION","7130 MIRAMAR RD STE 100B","SAN DIEGO","CA","California","921212340","52","For-Profit Organization","SAN DIEGO","CA","California","921212340","52","Missile Antenna &Ped, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","09b96a0c1fbd9bd31c6a6769d605ed7f",2018,8,"4201788379",88682,2018-08-08,2018,"623681124","ATK SPACE SYSTEMS INC.","SPACE COMPONENTS DIVISION","967356127","NORTHROP GRUMMAN CORPORATION","7130 MIRAMAR RD STE 100B","SAN DIEGO","CA","California","921212340","50","For-Profit Organization","SAN DIEGO","CA","California","921212340","50","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-27 16:43:27
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201610076",87585,2017-10-26,2018,"044239754","STANLEY MACHINING & TOOL CORP.",NA,"044239754","STANLEY MACHINING & TOOL CORP.","425 MAPLE AVE","CARPENTERSVILLE","IL","Illinois","601101939","08","For-Profit Organization,Manufacturer of Goods,Woman-Owned Business","CARPENTERSVILLE","IL","Illinois","601101939","08","Gen Structural Assys, Non-complex Machined.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201610076",87585,2017-10-26,2018,"044239754","STANLEY MACHINING & TOOL CORP.",NA,"044239754","STANLEY MACHINING & TOOL CORP.","425 MAPLE AVE","CARPENTERSVILLE","IL","Illinois","601101939","14","For-Profit Organization,Manufacturer of Goods,Woman-Owned Business","CARPENTERSVILLE","IL","Illinois","601101939","14","Gen Structural Assys, Non-complex Machined.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","e618b73244017dd5d391eb57ba5d995c",2018,5,"4201740735",87531,2018-05-24,2018,"134729487","TRIUMPH ENGINEERED SOLUTIONS, INC.","TRIUMPH FABRICATIONS - PHOENIX","807636451","TRIUMPH GROUP, INC.","6733 W WILLIS RD STE 5054","CHANDLER","AZ","Arizona","852265224","07","Contracts and Grants,For-Profit Organization,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265224","07","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-28 16:30:37
"N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations)",1105080.5,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","bd8b5f225247686425681a9a52611d13",2021,2,"4202371214",86583,2021-02-11,2021,"788104334","EAGLEPICHER TECHNOLOGIES, LLC",NA,"788104334","EAGLEPICHER TECHNOLOGIES, LLC","C & PORTER ST","JOPLIN","MO","Missouri","64801","07","For-Profit Organization,Limited Liability Company,Manufacturer of Goods","Joplin","MO","Missouri","648012816","07","Iron Batteries.","Gordon  Walker",587565,"Gary  McCloskey",346736,"Ronald  Nowlin",331263,"George  Cintra",316761,"Scott  Kidd",300665,2021-03-24 09:44:27
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","8288f670d571716168cc410b943b5d04",2017,10,"4201535650",85283,2017-06-27,2017,"039115845","HONEYWELL INTERNATIONAL INC.","HONEYWELL","139691877","HONEYWELL INTERNATIONAL INC.","2600 RIDGWAY PARKWAY","MINNEAPOLIS","MN","Minnesota","554131719","05","For-Profit Organization,Manufacturer of Goods","MINNEAPOLIS","MN","Minnesota","554131719","05","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-29 17:44:48
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201784265",84626,2018-08-02,2018,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","CableAssy&HarnMulti, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201784265",84626,2018-08-02,2018,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","CableAssy&HarnMulti, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","03b2184d5343366bc2fc8a6d433924b3",2018,10,"4201807232",84134,2018-09-10,2018,"829171243","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","2222 E PENSAR DR","APPLETON","WI","Wisconsin","549118789","08","For-Profit Organization,Manufacturer of Goods","APPLETON","WI","Wisconsin","549118789","08","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-28 15:00:52
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201976890",84129,2019-05-14,2019,"123083784","CAMI RESEARCH, INC.",NA,NA,NA,"42 NAGOG PARK STE 115","ACTON","MA","Massachusetts","017203301","05","For-Profit Organization,Manufacturer of Goods","ACTON","MA","Massachusetts","017203445","05","NRE - Other, T/E Rental/Lease.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","8288f670d571716168cc410b943b5d04",2017,10,"4201610263",83925,2017-10-25,2018,"044239754","STANLEY MACHINING & TOOL CORP.",NA,"044239754","STANLEY MACHINING & TOOL CORP.","425 MAPLE AVE","CARPENTERSVILLE","IL","Illinois","601101939","14","For-Profit Organization,Manufacturer of Goods,Woman-Owned Business","CARPENTERSVILLE","IL","Illinois","601101939","14","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-29 17:44:48
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201695968",83236,2018-04-04,2018,"959852161","A. P. I. INCORPORATED","ANEWCO PRODUCTS",NA,NA,"1800 S RESEARCH LOOP","TUCSON","AZ","Arizona","857106759","08","For-Profit Organization,S Corporation,Veteran Owned Business","TUCSON","AZ","Arizona","857106711","02","Gen Structural Assys, NRE - Engineering.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201695968",83236,2018-04-04,2018,"959852161","A. P. I. INCORPORATED","ANEWCO PRODUCTS",NA,NA,"1800 S RESEARCH LOOP","TUCSON","AZ","Arizona","857106759","08","For-Profit Organization,S Corporation,Veteran Owned Business","TUCSON","AZ","Arizona","857106711","08","Gen Structural Assys, NRE - Engineering.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","c5058a5fb384bb4dce6b6c8271869ac9",2018,9,"4201808524",80144,2018-09-11,2018,"787085901","MORGAN ADVANCED CERAMICS, INC","M C","210207205","MORGAN ADVANCED MATERIALS PLC","2425 WHIPPLE RD","HAYWARD","CA","California","945447807","13","For-Profit Organization,Manufacturer of Goods","HAYWARD","CA","California","945447807","13","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 16:52:49
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"TUCSON",857566100,"02","AMS: ADV PROGRAMS","1ab3d0998d826d68ea2c956fb1bf989f",2017,5,"4201464966",78934,2017-02-24,2017,"062090931","TRI MODELS, INC.",NA,NA,NA,"5191 OCEANUS DR","HUNTINGTON BEACH","CA","California","926491026","46","For-Profit Organization,Manufacturer of Goods","HUNTINGTON BEACH","CA","California","926491026","46","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-29 19:58:55
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","459d9460224b00f59a0d5c8b430fda5d",2018,7,"4201778901",78835,2018-07-25,2018,"832416932","DYNETICS TECHNICAL SOLUTIONS, INC.",NA,"075458455","DYNETICS, INC.","1051 ENTERPRISE WAY","HUNTSVILLE","AL","Alabama","358062730","05","For-Profit Organization","HUNTSVILLE","AL","Alabama","358062730","05","Time & Material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-29 14:49:02
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201980080",77000,2019-05-28,2019,"027694888","ADVANCED MATERIALS TECHNOLOGIES, LLC","AMT AMERICA",NA,NA,"2002 E WATKINS ST","PHOENIX","AZ","Arizona","850345800","04","Contracts and Grants,For-Profit Organization,Limited Liability Company","PHOENIX","AZ","Arizona","850345802","04","Gen Structural Assys.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201980080",77000,2019-05-28,2019,"027694888","ADVANCED MATERIALS TECHNOLOGIES, LLC","AMT AMERICA",NA,NA,"7030 W OAKLAND ST","CHANDLER","AZ","Arizona","852262401","09","For-Profit Organization,Limited Liability Company","CHANDLER","AZ","Arizona","852262401","09","Gen Structural Assys.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201740735",76973,2018-06-04,2018,"117056811","RADIUS AEROSPACE, INC.",NA,"117032139","Radius Aerospace, Inc.","6733 W WILLIS RD","CHANDLER","AZ","Arizona","852265105","07","For-Profit Organization,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265105","07","Gen Structural Assys, NRE - Engineering.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201740735",76973,2018-06-04,2018,"117056811","RADIUS AEROSPACE, INC.",NA,"053236449","ARLINGTON CAPITAL PARTNERS IV, L.P.","6733 W WILLIS RD","CHANDLER","AZ","Arizona","852265105","01","For-Profit Organization,Manufacturer of Goods","CHANDLER","AZ","Arizona","852265105","01","Gen Structural Assys, NRE - Engineering.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","e618b73244017dd5d391eb57ba5d995c",2018,5,"4201727515",76100,2018-05-04,2018,"787085901","MORGAN ADVANCED CERAMICS, INC.","M C","210207205","MORGAN ADVANCED MATERIALS PLC","2425 WHIPPLE RD","HAYWARD","CA","California","945447807","13","For-Profit Organization,Manufacturer of Goods","HAYWARD","CA","California","945447807","13","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-28 16:30:37
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","4643691999254897739023b0ad79a285",2018,12,"4201615035",75102,2017-11-02,2018,"004953852","PCC STRUCTURALS, INC.","PCC SCHLOSSER","001024314","BERKSHIRE HATHAWAY INC.","345 NE HEMLOCK AVE","REDMOND","OR","Oregon","977561430","02","Contracts,For-Profit Organization,Manufacturer of Goods","REDMOND","OR","Oregon","977561430","02","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-11 18:13:05
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","09b96a0c1fbd9bd31c6a6769d605ed7f",2018,8,"4201796856",74020,2018-08-22,2018,"831282715","INOVAR, INC.",NA,NA,NA,"750 EAST 1600 N","NORTH LOGAN","UT","Utah","84341","01","For-Profit Organization,S Corporation","LOGAN","UT","Utah","843211713","01","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-27 16:43:27
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","813c30bc44e1bea1e5e1ea73cf917ade",2018,6,"4201710666",73854,2018-04-16,2018,"189737810","CONCURRENT TECHNOLOGIES CORPORATION","C T C","189737810","CONCURRENT TECHNOLOGIES CORPORATION","100 CTC DR","JOHNSTOWN","PA","Pennsylvania","159041935","12","Nonprofit Organization","JOHNSTOWN","PA","Pennsylvania","159041935","12","Time & Material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-09 19:26:13
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","f2e89b75312c1ecb90729fd00edcd5d8",2017,12,"4201633364",73308,2017-12-01,2018,"044239754","STANLEY MACHINING & TOOL CORP.",NA,"044239754","STANLEY MACHINING & TOOL CORP.","425 MAPLE AVE","CARPENTERSVILLE","IL","Illinois","601101939","14","For-Profit Organization,Manufacturer of Goods,Woman-Owned Business","CARPENTERSVILLE","IL","Illinois","601101939","14","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-23 19:06:21
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","f2e89b75312c1ecb90729fd00edcd5d8",2017,12,"4201643807",73308,2017-12-18,2018,"044239754","STANLEY MACHINING & TOOL CORP.",NA,"044239754","STANLEY MACHINING & TOOL CORP.","425 MAPLE AVE","CARPENTERSVILLE","IL","Illinois","601101939","14","For-Profit Organization,Manufacturer of Goods,Woman-Owned Business","CARPENTERSVILLE","IL","Illinois","601101939","14","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-23 19:06:21
